age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income
51,5,12,2,3,0,4,1,0,0,40,
28,3,12,2,9,0,4,1,0,0,40,
39,3,11,0,7,1,0,0,0,0,40,
35,3,14,2,11,0,4,1,0,0,55,
21,8,10,4,14,1,4,0,0,0,43,
65,3,4,2,2,0,4,1,0,0,40,
54,1,11,2,13,0,2,1,0,0,40,
39,3,4,4,7,3,4,1,0,1602,35,
24,3,10,4,0,3,2,0,0,0,40,
36,3,13,4,3,1,1,0,0,0,40,
70,8,10,2,14,0,4,1,0,0,10,
52,3,9,0,2,1,4,1,0,0,40,
64,3,9,2,6,0,4,1,0,0,40,
43,3,10,0,2,1,4,1,0,0,40,
44,3,11,4,8,1,4,1,594,0,25,
47,0,9,5,0,4,4,0,0,0,40,
32,3,8,2,5,0,4,1,0,0,40,
20,3,10,4,11,3,4,0,0,0,30,
33,3,10,4,0,1,4,0,0,0,38,
52,3,9,0,0,4,4,0,0,0,40,
49,3,4,2,6,0,4,1,0,0,40,
31,3,9,2,11,5,4,0,0,0,18,
62,5,9,4,7,4,4,0,0,0,6,
44,3,10,0,2,1,4,1,0,0,55,
28,1,9,2,10,0,4,1,3908,0,40,
68,1,14,6,9,4,2,0,0,0,40,
40,0,10,4,0,4,4,0,0,0,40,
46,3,4,4,5,1,4,1,0,0,50,
22,3,9,4,6,3,4,0,0,0,40,
37,5,13,0,12,1,4,1,0,0,15,
62,3,14,4,9,1,4,1,0,0,70,
37,3,13,2,3,0,4,1,0,0,50,
35,3,9,4,11,1,4,1,4787,0,40,
44,3,9,2,11,0,4,1,0,0,68,
41,3,11,2,11,0,4,1,0,0,40,
36,1,13,0,9,4,4,1,0,0,40,
26,3,13,0,7,1,4,0,0,0,45,
48,0,9,2,13,0,2,1,0,0,40,
21,3,9,4,7,1,4,0,0,0,28,
39,3,15,2,2,0,4,1,7688,0,40,
38,3,11,0,9,1,4,0,14344,0,40,
44,3,11,2,2,0,4,1,0,0,40,
56,3,6,2,11,5,1,0,0,0,30,
25,3,5,4,13,2,4,1,0,0,40,
32,1,13,4,9,1,4,0,0,0,50,
47,3,10,4,0,1,4,0,0,0,40,
26,3,10,4,5,3,4,1,0,0,40,
31,3,13,4,9,1,2,0,14084,0,60,
23,3,11,4,3,3,4,1,0,0,40,
41,0,10,0,9,4,4,0,0,0,40,
55,5,10,2,3,0,2,1,0,0,25,
23,3,10,0,3,4,4,0,0,0,25,
45,3,9,2,0,0,2,1,7298,0,40,
42,1,13,2,3,0,4,1,0,1485,40,
29,3,10,4,9,1,4,1,0,0,15,
48,3,14,2,3,0,4,1,0,0,40,
36,3,10,0,2,4,4,1,0,0,40,
52,4,13,2,11,0,4,1,15024,0,50,
46,3,11,0,2,4,4,1,0,0,40,
34,3,10,4,0,3,4,1,0,0,40,
27,6,12,4,0,1,4,0,0,0,40,
18,3,9,4,6,3,4,0,0,0,40,
18,3,10,4,7,3,4,0,0,0,24,
42,3,4,2,2,0,4,1,0,0,40,
64,8,10,2,14,0,4,1,0,0,40,
36,3,14,2,3,0,4,1,0,0,45,
20,8,7,4,14,3,2,0,0,0,20,
52,4,15,2,11,0,4,1,0,0,40,
44,4,13,2,3,0,4,1,0,0,45,
53,3,10,2,11,0,4,1,0,0,60,
36,3,13,2,11,0,4,1,0,0,60,
27,3,13,4,12,2,1,1,0,0,40,
52,3,9,2,6,0,4,1,0,0,60,
60,5,14,2,9,0,4,1,0,0,40,
41,3,12,2,12,0,4,1,0,0,45,
64,5,15,2,9,0,4,1,0,0,40,
25,3,2,4,7,2,4,1,0,0,25,
63,3,4,2,7,0,1,1,0,0,40,
54,1,11,0,2,1,4,1,0,0,40,
21,3,9,4,5,3,4,1,0,0,40,
27,3,13,4,0,1,4,1,0,0,40,
63,5,14,2,4,0,4,1,41310,0,50,
37,3,9,0,7,1,4,0,0,0,30,
22,3,9,4,13,1,4,1,0,0,35,
54,3,4,2,2,0,4,1,0,0,40,
54,3,6,0,7,4,4,0,0,0,40,
60,1,9,2,7,0,4,1,0,0,40,
19,3,7,4,5,3,4,1,0,0,25,
25,1,9,0,0,1,4,0,0,0,40,
51,1,9,2,0,5,4,0,0,0,40,
47,0,9,4,3,1,4,0,0,0,40,
44,5,6,4,2,3,4,1,0,0,50,
18,8,10,4,14,3,4,0,0,0,30,
57,3,9,6,9,1,4,0,0,0,57,
22,3,10,4,11,3,4,1,0,0,34,
36,6,10,0,7,4,2,0,0,0,20,
33,8,9,2,14,5,4,0,0,1485,38,
39,3,10,2,6,0,4,1,0,0,40,
49,3,16,2,9,0,3,1,0,0,50,
41,3,9,2,7,0,1,1,0,0,40,
35,3,10,2,0,0,4,1,0,0,38,
40,4,12,0,11,4,4,0,1506,0,40,
30,3,13,4,3,1,4,0,0,0,40,
25,3,9,4,11,1,4,1,0,1504,37,
25,3,10,2,0,0,2,1,0,1902,36,
37,3,14,2,0,0,4,1,7688,0,50,
53,5,15,0,9,1,4,1,0,0,60,
34,5,12,4,9,1,4,0,0,0,25,
22,3,9,4,7,2,4,1,0,0,40,
18,3,9,4,11,3,4,0,0,0,20,
52,8,14,2,14,5,4,0,15024,0,40,
45,3,9,0,11,4,2,1,5455,0,40,
19,3,10,4,0,3,4,0,0,2001,40,
33,4,13,2,11,0,4,1,0,0,65,
45,6,10,2,0,0,4,1,0,0,40,
43,6,13,2,3,0,4,1,0,0,35,
40,3,9,2,2,0,4,1,0,0,35,
41,5,13,2,4,0,4,1,0,0,75,
25,3,9,2,2,0,4,1,0,1579,40,
22,3,13,4,0,3,4,0,0,0,32,
52,3,10,4,0,4,4,1,0,0,45,
45,0,10,2,0,0,4,1,0,0,40,
32,6,16,4,9,1,4,0,0,0,70,
26,3,13,4,13,3,4,1,0,0,20,
24,3,10,0,7,1,2,1,0,0,40,
37,3,9,0,6,4,2,0,0,0,40,
49,3,9,0,7,1,4,0,0,0,40,
43,1,14,2,9,0,4,1,0,0,50,
35,3,9,4,6,1,4,1,0,0,40,
37,3,15,2,9,0,4,1,0,0,50,
17,3,7,4,11,3,4,1,0,0,20,
48,3,9,2,13,0,4,1,0,0,55,
40,8,14,0,14,3,4,0,0,0,55,
26,3,10,4,0,3,4,1,2597,0,40,
35,3,13,2,2,0,1,1,0,0,40,
21,3,10,4,11,3,4,0,0,0,15,
54,3,6,0,7,1,4,1,0,0,70,
40,3,13,0,0,1,2,0,0,0,40,
51,3,10,5,3,1,2,0,0,0,40,
60,5,9,2,7,5,2,0,0,0,50,
22,3,10,4,11,3,4,1,0,0,8,
20,3,9,4,4,3,4,1,0,0,40,
21,3,7,4,4,4,4,1,0,0,40,
21,3,10,4,5,1,4,1,0,0,40,
43,3,10,0,0,1,4,0,0,0,44,
36,3,13,2,2,0,4,1,0,0,50,
65,6,9,2,0,0,4,1,0,2174,40,
48,3,9,2,6,0,4,1,0,0,40,
37,3,14,5,3,1,4,1,27828,0,60,
20,3,8,4,6,3,4,1,0,0,40,
41,6,9,0,3,1,4,0,0,0,40,
55,5,5,2,2,0,4,1,0,0,50,
39,1,13,0,9,4,4,0,0,0,40,
41,0,10,2,13,5,4,0,7298,0,40,
80,3,11,2,2,0,4,1,0,0,24,
59,6,6,2,4,0,4,1,0,0,40,
52,3,7,2,2,0,4,1,0,0,40,
39,3,13,2,3,0,4,1,3103,0,50,
56,5,10,3,9,1,2,1,0,0,50,
69,1,9,6,0,1,2,0,0,0,20,
49,3,13,2,3,0,4,1,0,0,50,
33,3,9,2,3,0,4,1,5013,0,40,
28,4,9,2,3,0,4,1,0,0,45,
49,3,10,2,3,0,4,1,0,0,40,
51,1,9,3,5,4,4,1,0,0,40,
42,3,10,0,7,4,4,0,0,0,32,
66,3,9,6,0,1,4,0,0,0,13,
44,3,11,5,2,2,4,1,0,0,48,
26,3,9,0,11,1,4,1,0,0,40,
43,3,10,0,0,4,4,0,0,0,40,
28,3,6,4,6,1,4,0,0,155,40,
25,8,13,4,14,3,4,0,0,0,30,
17,3,7,4,11,3,4,0,0,0,8,
52,3,13,2,2,0,4,1,0,0,50,
34,8,9,5,14,3,4,0,0,0,8,
24,3,10,4,5,1,4,1,0,0,40,
41,8,13,3,14,1,4,1,0,0,30,
65,3,10,6,11,2,4,0,0,0,45,
36,5,10,2,2,0,4,1,0,0,40,
19,3,9,4,5,2,4,1,0,0,30,
43,3,10,3,11,1,4,1,0,0,45,
39,1,14,2,9,5,4,0,0,0,50,
48,3,7,2,13,0,4,1,0,0,40,
50,1,11,2,10,0,4,1,0,0,40,
21,3,10,4,7,3,4,1,0,0,25,
36,3,9,4,7,1,2,0,0,0,40,
33,3,9,2,7,0,2,1,0,0,36,
50,0,13,2,3,0,4,1,0,0,40,
49,6,14,2,11,0,4,1,99999,0,80,
34,3,13,4,11,4,2,1,0,0,45,
70,4,16,2,3,0,4,1,0,0,40,
39,3,9,0,13,1,4,1,0,0,40,
44,3,10,0,9,1,4,0,0,0,40,
32,3,13,2,12,5,4,0,0,0,40,
40,3,5,4,2,2,2,1,0,0,49,
46,3,9,2,2,0,2,1,0,1902,40,
21,8,10,4,14,3,4,1,0,0,20,
40,3,13,2,7,5,1,0,7688,0,52,
47,3,7,0,2,3,4,1,0,0,8,
19,3,9,4,0,1,4,1,0,0,30,
22,3,10,4,0,2,4,0,0,0,16,
20,3,10,4,10,3,4,0,0,0,16,
46,1,13,0,9,1,4,0,4787,0,25,
41,3,13,2,9,0,4,1,0,1977,45,
17,3,6,4,9,3,3,0,0,0,15,
41,3,9,2,6,0,2,1,0,0,40,
28,3,9,5,2,1,4,1,0,1974,40,
20,8,10,4,14,3,4,1,0,0,25,
24,3,9,4,7,1,4,1,0,0,40,
33,3,10,2,3,0,4,1,0,0,50,
44,0,10,2,3,0,4,1,0,0,55,
26,5,9,4,9,3,2,0,0,0,40,
47,5,11,2,11,0,4,1,0,0,40,
24,3,9,2,6,0,4,1,0,0,40,
58,0,13,2,3,0,2,1,0,0,40,
41,3,9,2,2,0,4,1,0,2002,60,
38,5,4,2,11,0,4,1,0,0,35,
21,3,10,4,0,1,4,0,0,0,40,
33,3,10,4,3,3,4,1,0,0,45,
23,8,10,4,14,3,4,0,0,0,32,
40,3,6,0,6,4,4,0,0,0,40,
47,1,9,0,3,1,4,0,0,0,40,
41,3,13,0,3,4,2,0,0,0,40,
38,3,13,2,4,0,4,1,0,0,50,
50,3,4,0,7,2,4,0,0,0,40,
45,3,9,3,4,2,2,1,0,0,40,
65,8,13,2,14,0,4,1,0,0,40,
33,3,9,4,5,1,4,1,0,0,40,
34,0,12,4,0,1,4,1,0,0,40,
65,3,14,0,11,1,4,1,0,0,28,
24,3,7,4,13,3,4,1,0,0,39,
26,3,13,4,6,2,4,1,0,0,40,
55,3,9,0,2,1,4,1,0,0,40,
66,3,13,0,9,4,4,0,0,0,8,
43,1,13,2,9,0,4,1,0,0,40,
37,3,13,4,0,2,2,0,0,0,40,
22,3,9,2,2,0,4,1,0,0,40,
21,3,7,2,6,0,4,1,0,0,40,
69,8,15,2,14,5,4,0,0,0,25,
27,3,14,4,6,1,4,0,0,0,40,
48,3,9,2,0,0,4,1,4386,0,45,
24,3,13,4,9,4,4,0,0,0,40,
18,2,7,4,14,3,4,0,0,0,10,
53,1,9,6,7,1,4,0,0,0,30,
26,3,9,2,2,0,4,1,0,0,40,
60,3,10,2,11,0,4,1,0,0,40,
21,3,10,4,7,3,4,0,0,0,60,
39,3,3,2,7,0,4,1,0,0,40,
45,3,10,2,3,0,4,1,0,0,60,
76,5,9,2,2,0,4,1,0,0,30,
19,3,10,4,7,1,4,0,0,0,30,
34,3,10,2,9,0,2,1,0,0,40,
54,3,10,0,2,1,4,1,0,0,40,
23,3,13,4,0,1,4,0,0,0,40,
44,1,4,0,5,1,4,1,0,0,40,
27,3,10,0,0,4,2,0,0,0,40,
23,3,8,4,5,3,0,1,0,0,40,
37,5,9,2,4,0,4,1,0,0,50,
41,3,9,2,2,0,4,1,0,0,40,
21,6,10,4,0,3,4,0,0,0,35,
37,0,9,2,0,0,4,1,0,0,40,
63,3,9,4,6,1,4,1,2174,0,40,
35,3,7,2,2,0,4,1,0,0,40,
47,3,5,2,6,0,2,1,0,0,56,
41,3,10,4,4,1,4,1,0,0,40,
50,5,9,0,9,1,1,0,0,0,60,
26,4,9,4,11,3,4,1,0,0,50,
36,1,10,2,12,0,4,1,0,0,42,
47,3,10,2,9,0,4,1,0,0,40,
51,3,10,0,3,4,2,0,0,0,50,
41,3,9,0,0,1,3,0,0,625,40,
40,3,15,2,9,5,4,0,15024,0,30,
32,3,13,2,3,0,4,1,4064,0,50,
37,1,13,2,0,0,4,1,7298,0,40,
40,4,13,0,3,1,4,1,0,0,40,
56,3,13,2,2,0,4,1,0,0,40,
50,3,9,2,2,0,4,1,0,0,40,
28,3,5,2,6,0,4,1,0,0,42,
28,3,9,2,6,0,4,1,0,0,40,
19,5,7,4,0,3,4,0,0,0,30,
44,3,9,2,6,0,4,1,0,0,40,
42,5,15,0,9,4,4,0,7430,0,44,
47,3,10,2,3,0,4,1,0,0,40,
31,3,10,2,6,0,4,1,0,0,40,
61,3,7,2,7,0,4,1,0,0,40,
21,3,10,4,0,3,4,0,0,0,40,
26,3,13,2,7,0,4,1,0,0,45,
58,3,9,2,0,5,4,0,0,0,40,
35,3,13,3,9,1,1,0,0,0,40,
35,3,11,4,0,1,2,0,0,0,40,
29,1,12,4,0,1,4,1,3674,0,40,
40,3,14,2,9,0,4,1,7688,0,40,
33,3,13,2,11,0,4,1,0,0,55,
38,5,10,0,6,4,4,1,0,0,40,
50,5,11,4,7,1,4,1,0,0,50,
66,3,10,2,12,0,4,1,0,0,40,
36,1,10,2,10,0,4,1,0,0,40,
33,3,7,4,11,1,4,0,0,0,40,
55,0,14,2,3,0,4,1,0,0,60,
46,3,9,2,6,0,4,1,0,0,40,
36,3,12,4,2,1,4,1,0,0,40,
41,8,8,0,14,1,4,0,0,0,40,
30,3,9,0,7,4,4,0,0,0,32,
29,3,8,4,3,1,4,1,0,0,42,
60,8,10,6,14,1,2,0,0,0,40,
24,3,9,5,11,4,4,0,0,0,48,
42,5,10,5,7,4,2,0,0,0,50,
26,3,9,5,3,3,4,0,0,0,40,
37,3,13,2,9,0,4,1,0,0,40,
27,3,3,4,4,4,4,1,0,0,48,
26,3,9,2,2,0,4,1,0,0,48,
23,3,11,4,2,4,4,1,0,0,50,
60,3,14,2,3,0,4,1,0,0,60,
49,0,9,0,0,4,2,0,0,0,40,
46,3,10,2,0,0,4,1,0,0,40,
21,3,9,4,6,1,4,1,0,0,40,
48,5,15,2,2,0,4,1,0,0,60,
70,4,5,0,11,1,4,1,0,0,45,
44,1,14,4,9,3,4,0,0,0,55,
58,3,13,2,11,0,4,1,0,0,40,
41,3,12,0,3,1,2,0,0,0,40,
54,3,4,0,6,4,4,0,0,3900,40,
42,4,14,0,3,4,1,1,0,2201,60,
28,3,6,0,5,1,4,1,0,0,40,
65,3,7,2,5,0,4,1,0,0,20,
35,5,9,2,2,2,4,1,0,0,35,
82,3,3,6,7,4,4,1,0,0,20,
48,5,10,2,13,0,4,1,0,0,50,
44,3,16,2,3,0,1,1,15024,0,40,
68,3,14,4,0,1,4,0,6360,0,20,
42,3,9,2,7,0,4,1,0,0,40,
24,3,9,4,0,1,4,0,0,2001,37,
54,3,10,2,5,0,2,1,0,0,40,
22,3,10,4,5,3,4,1,0,0,40,
43,5,10,2,4,0,4,1,0,0,84,
17,3,5,4,7,3,4,0,0,0,35,
46,5,9,0,13,1,4,1,0,0,50,
59,3,10,2,12,0,4,1,0,0,40,
37,3,9,2,5,0,4,1,0,0,40,
70,8,9,2,14,0,4,1,2228,0,24,
57,4,9,2,11,0,4,1,0,1902,30,
47,8,9,2,14,1,4,0,0,0,35,
31,3,9,4,11,4,2,0,0,0,24,
23,3,9,4,0,3,4,0,0,0,40,
17,3,8,4,7,3,4,0,0,1721,25,
63,3,1,2,9,0,3,1,0,0,30,
44,3,15,0,9,1,4,1,0,0,55,
30,3,15,2,9,0,4,1,0,0,60,
23,3,10,4,9,3,4,1,0,0,20,
44,3,14,2,9,0,4,1,0,1887,60,
24,3,10,4,11,3,4,0,0,0,40,
34,3,10,4,5,2,4,1,0,0,20,
37,3,10,2,2,0,4,1,0,0,65,
24,3,7,4,6,4,4,0,0,0,40,
32,3,9,0,6,3,2,0,0,0,40,
42,5,9,2,2,0,2,1,0,0,25,
20,3,10,4,7,3,4,0,0,0,10,
34,6,10,2,9,0,2,1,4386,0,40,
37,3,10,4,13,4,4,0,0,0,20,
47,0,9,0,0,1,4,0,0,0,40,
25,3,5,4,4,2,4,1,0,0,45,
36,5,9,2,4,0,4,1,0,1977,65,
60,3,9,2,11,0,4,1,0,0,50,
64,4,9,2,2,0,4,1,2635,0,10,
32,1,13,2,0,5,4,0,0,0,40,
33,6,6,2,7,0,4,1,0,0,40,
71,3,13,4,3,1,4,0,0,0,14,
55,1,10,0,3,1,0,0,0,0,40,
85,5,9,6,11,1,4,0,0,0,50,
57,5,4,2,9,0,4,1,0,0,40,
39,3,15,2,9,0,1,1,0,2415,67,
25,3,10,4,2,3,4,1,0,0,55,
58,3,10,2,2,0,4,1,0,0,40,
57,3,9,2,2,0,4,1,0,0,40,
30,3,11,0,9,4,4,0,0,0,36,
19,3,7,0,11,4,4,0,0,0,20,
40,3,10,2,9,0,4,1,0,0,40,
28,3,9,4,10,4,0,0,0,0,40,
43,0,13,2,9,0,4,1,0,0,40,
40,8,9,2,14,5,4,0,0,0,35,
19,3,9,4,7,3,4,0,0,0,15,
24,3,9,4,3,1,4,1,0,0,38,
34,3,13,4,11,1,4,1,0,0,65,
22,3,9,4,7,1,4,0,0,0,40,
64,5,11,2,4,0,4,1,0,0,55,
55,8,4,2,14,0,4,1,0,0,40,
26,3,7,2,2,0,4,1,0,0,40,
80,3,9,3,0,1,4,0,0,0,16,
79,1,16,6,9,4,4,0,0,0,40,
58,5,13,2,3,0,4,1,0,0,40,
43,3,13,0,12,1,4,1,0,1876,40,
43,3,9,2,2,0,4,1,0,0,40,
46,3,9,0,7,1,4,1,0,0,25,
35,3,9,2,3,5,4,0,0,0,40,
51,3,11,2,2,0,4,1,5013,0,40,
52,1,14,0,3,1,4,0,4787,0,60,
43,4,13,2,11,0,4,1,0,0,60,
68,3,10,6,3,1,4,0,0,0,45,
34,6,13,2,9,5,4,0,0,0,45,
37,3,13,2,2,0,1,1,0,0,40,
22,3,9,4,11,3,2,0,0,0,40,
32,3,9,2,13,0,4,1,0,0,55,
65,5,6,2,2,0,4,1,0,0,40,
28,3,10,4,6,3,4,1,0,0,60,
37,3,9,2,13,0,1,1,0,0,40,
40,4,13,4,9,1,4,0,0,0,45,
40,3,7,4,7,2,4,1,0,0,40,
52,3,9,5,7,2,4,0,0,0,20,
35,3,10,2,2,0,4,1,0,0,60,
62,5,3,2,4,0,4,1,0,0,30,
49,3,11,2,5,0,4,1,0,0,45,
49,3,9,0,6,2,4,0,0,0,55,
47,3,13,2,9,0,4,1,15024,0,40,
45,3,9,5,3,1,4,0,0,0,40,
37,3,2,3,4,2,4,1,0,0,77,
36,1,11,2,10,0,4,1,0,0,53,
36,3,6,2,2,0,4,1,0,0,70,
44,3,13,2,9,0,4,1,0,1902,50,
51,6,14,2,9,0,4,1,0,1977,60,
25,6,10,2,10,0,4,1,0,0,40,
28,5,9,4,2,1,4,1,0,0,55,
57,3,9,6,11,4,4,0,0,0,32,
46,3,9,2,2,0,0,1,0,0,40,
59,3,6,2,13,0,4,1,0,0,45,
28,3,7,2,5,3,4,1,0,0,40,
25,3,9,0,7,1,4,1,2597,0,40,
35,3,9,3,0,4,2,0,0,0,40,
27,3,12,2,2,0,4,1,0,0,45,
29,3,13,2,11,0,4,1,0,0,40,
43,0,9,0,0,1,4,1,0,0,40,
38,0,9,4,0,3,2,0,0,0,40,
26,3,10,4,0,3,4,0,0,0,40,
55,8,14,2,14,0,4,1,0,0,50,
36,3,9,5,2,3,4,1,0,0,40,
37,3,10,2,6,0,4,1,0,0,40,
23,8,9,4,14,3,4,1,0,0,40,
34,3,9,2,7,0,4,1,0,0,30,
41,3,7,2,10,0,4,1,0,0,55,
44,3,11,5,9,1,4,0,0,0,40,
48,5,11,0,3,1,4,0,0,0,50,
35,1,9,2,10,0,2,1,7298,0,35,
43,1,13,0,9,4,2,0,0,0,42,
57,0,13,2,9,0,4,1,0,0,40,
44,1,9,2,0,2,4,0,0,0,40,
28,3,9,4,7,3,4,1,0,0,40,
55,3,6,6,2,4,2,0,0,0,40,
52,3,9,2,6,0,4,1,0,2051,38,
30,3,9,5,0,4,2,0,0,0,40,
31,3,16,2,9,0,1,1,0,0,50,
21,8,10,4,14,3,4,1,0,0,70,
50,4,15,2,9,0,4,1,0,0,45,
43,5,13,2,4,0,4,1,0,0,70,
33,3,9,4,6,1,3,1,0,0,50,
23,0,11,2,5,0,4,1,0,0,25,
35,3,13,2,4,0,4,1,0,0,65,
18,3,10,4,7,3,4,1,0,0,15,
21,8,10,4,14,4,3,0,0,0,40,
33,1,13,2,10,0,2,1,0,0,70,
30,0,13,4,3,2,1,0,0,0,45,
21,3,10,4,10,3,4,1,0,0,15,
36,1,13,2,0,5,4,0,0,0,35,
38,3,10,2,9,0,4,1,0,0,40,
33,3,14,2,3,0,4,1,7298,0,60,
24,3,11,2,2,0,4,1,0,0,45,
24,3,10,2,9,0,2,1,0,0,40,
39,3,10,0,10,4,2,0,0,0,30,
43,3,9,2,7,0,1,1,2829,0,60,
43,5,13,2,9,0,4,1,0,0,21,
62,8,14,2,14,0,4,1,0,0,2,
30,6,13,4,0,3,2,0,0,0,40,
25,3,7,2,13,0,4,1,0,0,40,
45,3,9,2,7,5,4,0,0,0,35,
22,3,10,4,10,1,4,1,0,0,20,
73,3,13,2,9,0,4,1,0,2246,40,
26,3,10,2,2,0,4,1,0,0,40,
24,3,9,4,6,2,2,1,0,0,45,
18,3,8,4,2,3,4,1,594,0,20,
35,3,13,2,5,0,4,1,7298,0,35,
22,3,10,5,11,4,4,0,0,0,43,
28,3,10,2,5,0,4,1,0,0,40,
38,3,10,2,2,0,4,1,0,0,45,
68,8,16,2,14,0,4,1,0,0,70,
40,1,9,2,0,5,4,0,0,0,40,
32,3,10,2,6,0,4,1,0,0,84,
42,3,9,2,13,0,4,1,0,1902,50,
31,6,9,2,0,2,4,0,0,0,35,
33,3,13,2,9,0,4,1,0,0,50,
54,5,13,0,13,1,4,1,0,0,65,
63,3,9,0,4,1,4,1,0,0,25,
67,5,13,2,11,0,4,1,0,0,30,
47,3,9,0,7,1,2,0,0,0,14,
67,4,13,6,7,4,4,0,0,0,35,
33,3,9,2,0,5,3,0,0,0,19,
33,1,9,5,7,3,4,0,0,0,80,
25,1,13,2,0,0,4,1,0,0,40,
25,3,10,4,0,1,4,0,0,0,40,
35,3,10,0,6,4,4,1,0,0,40,
54,3,9,2,2,0,4,1,7688,0,40,
35,5,9,2,4,0,4,1,0,0,80,
18,3,7,4,7,3,4,1,0,0,12,
54,8,9,0,14,1,4,0,4416,0,25,
30,3,7,2,4,0,4,1,0,0,60,
29,3,6,4,2,1,4,1,0,0,48,
41,3,13,2,9,5,4,0,7688,0,10,
40,3,12,2,12,0,4,1,0,0,40,
46,3,10,2,12,0,4,1,5178,0,40,
39,3,12,2,12,5,4,0,0,0,45,
42,3,13,2,0,5,4,0,0,0,40,
49,5,13,2,2,0,4,1,0,0,50,
23,3,10,4,7,3,4,0,0,0,40,
34,3,4,2,13,0,4,1,0,0,40,
42,5,9,2,2,0,4,1,0,2042,48,
31,3,10,2,2,0,4,1,0,0,50,
72,8,9,2,14,5,4,0,0,0,2,
31,3,11,2,13,0,4,1,0,0,30,
90,3,14,2,9,5,4,0,0,0,40,
27,5,13,4,9,3,4,0,0,0,40,
18,8,9,4,14,2,4,1,0,0,40,
30,5,9,4,2,1,4,1,99999,0,50,
27,1,9,4,9,3,2,0,0,0,40,
27,5,7,2,3,0,4,1,0,0,50,
28,3,9,4,2,1,4,1,0,0,40,
40,3,9,4,0,3,4,0,0,0,45,
43,1,14,5,9,4,2,0,0,0,37,
26,3,9,2,13,0,4,1,0,0,50,
48,5,11,2,7,5,4,0,0,0,15,
41,3,12,2,4,0,1,1,0,0,40,
32,3,9,2,2,0,4,1,0,0,40,
23,3,9,4,2,1,4,1,0,0,40,
35,3,7,2,11,0,4,1,0,0,65,
42,3,10,2,3,0,4,1,0,0,50,
27,6,13,4,9,1,4,0,4101,0,40,
34,3,9,2,13,0,4,1,0,0,40,
25,3,13,4,9,3,4,0,0,0,40,
46,1,13,4,9,3,4,1,4787,0,45,
34,3,10,2,7,0,1,1,0,0,40,
39,3,9,6,0,1,4,0,0,0,40,
33,3,9,4,6,3,4,0,0,0,40,
25,3,13,4,0,1,4,1,0,0,40,
45,3,11,0,3,1,4,1,2174,0,50,
46,3,13,0,9,1,4,1,0,0,40,
23,3,9,0,2,1,4,1,4650,0,50,
37,3,10,4,3,1,2,1,0,0,40,
39,3,14,2,9,0,4,1,0,0,40,
38,5,9,2,5,0,4,1,0,0,40,
35,5,10,2,7,0,4,1,0,0,40,
49,4,13,2,11,0,4,1,0,0,50,
37,3,12,2,9,5,4,0,0,0,13,
45,3,9,0,7,4,4,0,0,0,40,
71,3,8,4,7,1,4,0,0,0,40,
44,3,13,2,11,0,4,1,0,0,60,
19,8,10,4,14,3,4,1,0,0,22,
38,3,11,4,12,1,4,0,0,0,40,
42,1,9,2,2,0,4,1,0,0,40,
29,3,11,2,3,0,4,1,0,0,60,
48,3,7,2,6,0,4,1,0,0,40,
56,4,11,2,11,0,4,1,0,0,54,
32,0,9,2,12,0,4,1,0,0,40,
19,3,9,4,7,1,4,0,0,0,30,
57,5,10,5,11,1,4,1,0,0,35,
55,3,6,4,13,1,4,1,0,0,60,
48,8,7,5,14,4,4,1,0,0,40,
46,4,8,2,2,0,4,1,0,0,45,
36,3,5,5,7,4,2,0,0,0,40,
66,3,13,2,11,0,4,1,0,0,50,
26,3,9,4,0,3,2,1,0,0,40,
58,4,11,2,3,0,4,1,15024,0,40,
62,3,13,2,9,0,4,1,0,0,55,
31,3,13,4,9,4,3,1,0,0,40,
77,8,11,3,14,1,4,0,0,0,25,
25,3,9,2,6,0,4,1,0,0,40,
38,3,13,2,0,0,4,1,0,0,56,
33,3,13,0,3,1,4,0,0,0,40,
51,0,10,0,9,1,2,0,0,0,40,
20,3,11,4,4,3,4,1,0,0,40,
40,0,9,2,0,0,4,1,0,0,40,
20,3,6,4,7,1,4,1,0,0,40,
41,1,10,0,3,4,4,0,0,0,25,
44,3,8,0,6,4,4,0,0,0,40,
35,3,9,2,4,0,4,1,0,0,40,
35,5,9,3,4,1,4,1,0,0,60,
46,0,10,4,0,4,2,0,0,0,40,
24,3,10,4,0,1,4,0,0,0,17,
18,3,10,4,7,3,4,1,0,0,40,
37,3,9,2,6,0,4,1,0,0,40,
58,3,16,4,9,1,4,1,0,0,8,
55,3,11,2,0,0,4,1,0,0,40,
68,3,9,4,11,1,4,0,0,0,30,
41,3,13,2,9,0,4,1,0,0,40,
50,3,14,2,3,0,4,1,15024,0,50,
48,3,9,2,2,0,4,1,0,0,40,
42,8,10,4,14,1,4,1,0,0,45,
45,3,9,2,10,0,4,1,0,0,40,
43,3,10,2,9,0,4,1,0,0,40,
37,3,10,2,2,0,4,1,0,0,35,
43,3,13,2,3,0,4,1,0,0,45,
36,3,9,0,6,4,4,0,0,0,40,
60,3,9,2,7,0,1,1,0,0,30,
27,3,9,0,2,1,4,1,0,0,50,
36,3,13,2,11,0,4,1,0,0,50,
47,6,12,2,13,0,4,1,0,0,40,
33,3,10,4,2,1,4,1,0,0,80,
19,6,8,4,13,3,2,1,0,0,20,
